3838, 553054
553056, 1152568
606757, 1266761
669235, 1368463
710161, 1447952
752128, 1539436
804200, 1629528
844490, 1727634
904292, 1842165
959872, 1985580
1050260, 2122678
1099808, 2178196
1108048, 2268790
1192388, 2378520
1221183, 2443967
1258402, 2503932
1283418, 2547603
1304343, 2606010
1346081, 2663582
1363334, 2701225
1384859, 2722320
1387834, 2764864
1430240, 2806788
1432312, 2812075
1437512, 2840575
1462515, 2867831
1466470, 2873573
1470244, 2877769
1472936, 2881435
1475896, 2883924
1477694, 2885674
1479633, 2888343
1482633, 2890364
1484775, 2925468
1520007, 2974677
1537673, 3019093
1564990, 3064467
1587019, 3109313
1610688, 3156313
1637140, 3213763
3864, 551813
551815, 1150452
605031, 1266038
669671, 1368219
709765, 1447288
751293, 1538371
803119, 1627078
841417, 1725438
904885, 1841971
961071, 1987536
1051301, 2122127
1099351, 2177782
1107807, 2268063
1191619, 2381191
1222920, 2444430
1258547, 2504239
1284431, 2546692
1304122, 2608175
1348183, 2664833
1363334, 2701177
1384811, 2722061
1387055, 2764351
1429654, 2806962
1431086, 2810960
1436488, 2841439
1463835, 2871735
1470189, 2878418
1473072, 2881535
1476427, 2884527
1478618, 2886648
1480818, 2888501
1483024, 2890829
1485132, 2892503
1487252, 2926417
1519614, 2976290
1538259, 3018246
1564692, 3065862
1587578, 3108788
1610738, 3156169
1637228, 3213376
3905, 551760
551762, 1152432
606780, 1267389
670123, 1369558
711787, 1448166
751284, 1539197
803670, 1626326
841250, 1725548
904310, 1841647
959620, 1986280
1050929, 2121960
1099273, 2178506
1108325, 2268901
1193356, 2379338
1221317, 2444452
1259037, 2503072
1283626, 2546553
1303652, 2606499
1345842, 2668914
1368622, 2704654
1384985, 2721145
1386816, 2764996
1429687, 2806561
1430935, 2809759
1435155, 2839012
1462458, 2867920
1466333, 2873634
1470158, 2878442
1472844, 2881443
1475428, 2884010
1477397, 2885640
1479328, 2888233
1482260, 2890991
1484640, 2925541
1519647, 2976098
1538319, 3017739
1564692, 3065385
1587101, 3108916
1610492, 3156401
1637140, 3213835
3933, 552992
552993, 1150599
604283, 1265918
670015, 1366667
708436, 1446840
751891, 1539689
804406, 1626340
841379, 1725512
904713, 1842175
961164, 1986349
1050305, 2122341
1099993, 2178244
1108195, 2268355
1192089, 2379750
1222428, 2444170
1258495, 2503697
1283657, 2546146
1303782, 2602395
1342176, 2660876
1363682, 2700899
1385035, 2721037
1386942, 2764960
1429809, 2806106
1431210, 2813220
1439192, 2843037
1463864, 2869654
1468363, 2876694
1472039, 2879538
1473760, 2881565
1476336, 2884955
1478569, 2886747
1480682, 2888814
1482622, 2890482
1484620, 2925805
1519648, 2975168
1537672, 3019104
1564717, 3065386
1587360, 3108584
1610469, 3156570
1637048, 3213145
3995, 553056
553058, 1152329
606799, 1267052
670050, 1366403
708421, 1446900
751682, 1538569
803211, 1626706
841238, 1725822
904312, 1843599
961853, 1985522
1049923, 2123211
1100111, 2177816
1108216, 2267811
1191808, 2379997
1222388, 2444465
1258547, 2504068
1284260, 2545143
1302459, 2606207
1346176, 2663393
1363334, 2700458
1384660, 2723185
1387763, 2764576
1429739, 2807497
1432386, 2813394
1439042, 2842054
1462748, 2870763
1469453, 2878083
1472906, 2881687
1475894, 2884106
1477595, 2885826
1479600, 2887864
1481903, 2890245
1483967, 2892242
1486170, 2925533
1519529, 2976024
1537795, 3018420
1564479, 3066082
1587159, 3108652
1610454, 3157353
1637562, 3213115
4508, 552995
552996, 1151630
605595, 1266511
669863, 1368317
709955, 1448078
752177, 1538285
803283, 1632237
846981, 1729581
904315, 1843238
961773, 1986389
1050304, 2123152
1100522, 2177952
1108225, 2267349
1191621, 2380170
1222181, 2445044
1259048, 2502791
1283618, 2546765
1303589, 2607577
1346700, 2666037
1365737, 2701808
1384741, 2722201
1386982, 2764597
1429690, 2806184
1430839, 2808469
1433677, 2839080
1463720, 2872234
1470519, 2877822
1472997, 2881699
1476383, 2884593
1478444, 2887008
1480785, 2888772
1483044, 2890551
1485118, 2892786
1487266, 2925994
1519461, 2976637
1538192, 3018629
1564858, 3065475
1587591, 3108168
1610389, 3157569
1637276, 3211671
4542, 556117
556119, 1154824
606801, 1265677
668958, 1366654
708345, 1446637
751211, 1539305
803284, 1630231
845257, 1728525
904699, 1843103
961821, 1985992
1050142, 2121783
1098749, 2177498
1107558, 2268370
1191891, 2380665
1223257, 2444536
1258600, 2502938
1283645, 2546336
1303701, 2598377
1337955, 2657405
1364148, 2700856
1384811, 2722309
1387304, 2764623
1429961, 2805987
1431222, 2811222
1437466, 2840724
1462426, 2868547
1466708, 2873524
1470240, 2877884
1472771, 2882059
1475833, 2884551
1477816, 2885928
1480049, 2888162
1482319, 2890534
1484407, 2925953
1519724, 2975378
1538089, 3018854
1564904, 3064643
1586998, 3109277
1610389, 3157433
1637140, 3212547
4564, 554977
554980, 1156260
609092, 1268876
670149, 1367765
710251, 1446865
751236, 1539705
803942, 1626443
841379, 1725471
904388, 1842683
961429, 1985866
1049841, 2123320
1100018, 2178213
1108421, 2267043
1191687, 2381069
1223298, 2444095
1258402, 2505312
1284797, 2546464
1303811, 2604552
1344588, 2663994
1364671, 2701759
1385474, 2722151
1387900, 2764539
1430132, 2805765
1431113, 2814413
1440198, 2843033
1463138, 2869969
1468554, 2875854
1471292, 2878849
1473535, 2881953
1476666, 2884490
1478625, 2886243
1480690, 2888379
1482464, 2890647
1484659, 2925421
1519793, 2975344
1538270, 3017881
1564599, 3065757
1586998, 3110006
1610833, 3155852
1637100, 3214791
1668464, 3244554
1670727, 3246463
1672642, 3248929
1675178, 3250898
1676881, 3252037
1678587, 3254996
1680975, 3255958
1682954, 3257564
1684567, 3258977
1686353, 3262061
1689353, 3266459
1693873, 3271504
1696383, 3273609
1698532, 3276788
1701832, 3278344
1703493, 3279988
1705179, 3281197
1706688, 3308485
1734737, 3333054
1737499, 3336782
1739316, 3339044
1741747, 3351349
1752189, 3362680
1755915, 3379932
1770859, 3398026
1774861, 3401840
1778079, 3405109
1780399, 3406766
1782006, 3408821
1783873, 3410411
1785865, 3413301
1789033, 3419854
1795541, 3425461
1797192, 3428575
1800641, 3433824
1803860, 3438194
1805861, 3441295
1808381, 3444118
1810102, 3446367
1812050, 3451974
1668808, 3244785
1670896, 3247078
1673371, 3249226
1675598, 3251592
1677440, 3253038
1679313, 3254263
1680935, 3256530
1682998, 3257521
1684764, 3259349
1686812, 3261277
1688961, 3265466
1692988, 3269831
1694745, 3271616
1697043, 3273661
1699343, 3276454
1701822, 3279032
1703908, 3280630
1705973, 3287777
1713608, 3304123
1726009, 3318612
1728664, 3322714
1730395, 3325932
1732449, 3328456
1733770, 3333202
1738046, 3348563
1751685, 3378223
1770827, 3397570
1774153, 3401418
1777229, 3403613
1778901, 3406488
1782375, 3410158
1785408, 3412708
1788614, 3416479
1792016, 3422485
1797173, 3443205
1815006, 3452384
1816566, 3455075
1818832, 3456925
1820686, 3462286
1825329, 3475707
1668908, 3244922
1671217, 3246917
1673173, 3249625
1675911, 3251559
1677661, 3252997
1679335, 3254920
1681854, 3257232
1683916, 3259864
1686475, 3260550
1688291, 3262781
1690122, 3265928
1693424, 3270451
1695213, 3271749
1696991, 3274885
1700335, 3277479
1702139, 3278766
1703892, 3280294
1705369, 3307754
1733338, 3333150
1737859, 3348059
1750801, 3360081
1753002, 3379139
1772412, 3397707
1774407, 3401966
1777807, 3404650
1779644, 3406904
1782331, 3409131
1784141, 3410480
1785950, 3412326
1788256, 3415701
1790460, 3417681
1792506, 3421485
1795967, 3425877
