36654, 6467843
6467848, 13163251
6831761, 14142270
7499645, 15503603
8222417, 17081246
9135933, 19238954
10438771, 20905426
10884510, 21772955
11370809, 23587885
12775679, 26769093
14598936, 29860195
15890236, 31282926
16127231, 32156164
16822118, 33405617
17382550, 34836551
18329290, 36416479
19038718, 37905875
19871466, 40000130
21185766, 43031028
22949270, 44768940
23017510, 44885762
23083684, 45385932
23599786, 45929194
23662134, 45942390
23677492, 46340868
24119268, 46752260
24176840, 46799605
24213530, 46925242
24314206, 47124095
24494486, 47469733
24712624, 47620411
24733132, 47632297
24789022, 47690627
24838380, 48132565
25260284, 48899528
25669856, 49687024
26129876, 50860716
26878736, 51799728
27168590, 52666189
27762786, 53891532
37432, 6454663
6454667, 13125870
6789965, 14132912
7502760, 15527377
8248940, 17068069
9137284, 19235045
10439375, 20891632
10881841, 21795541
11360876, 23575033
12743436, 26729733
14585956, 29803699
15840857, 31228141
16110094, 32228043
16875948, 33445224
17415244, 34785171
18274538, 36261455
18926714, 37908914
19963052, 40211205
21334566, 43085631
22872666, 44779536
23075386, 44928509
23103744, 45413967
23619490, 45926756
23657582, 45941584
23669506, 46304710
24067628, 46694830
24129996, 46785002
24216446, 46869873
24267654, 46948504
24336126, 47041160
24407226, 47305950
24624374, 47540945
24712596, 47627743
24734628, 48101402
25262496, 48884761
25658736, 49688635
26130878, 50871475
26900222, 51861885
27220988, 52695226
27768750, 53847983
50707, 6451616
6449297, 13144321
6807920, 14132941
7508293, 15494408
8222171, 17097081
9146149, 19221423
10452077, 20905281
10888652, 21750638
11361944, 23499775
12672976, 26751243
14648601, 29830121
15833956, 31242034
16125025, 32221240
16877672, 33432679
17406836, 34870324
18356372, 36484507
19085528, 37930594
19855242, 40010425
21206410, 42970160
22873620, 44778791
23079550, 44906464
23100994, 45391197
23593604, 45920341
23653598, 45967912
23670496, 46300261
24073914, 46707181
24141926, 46792306
24223552, 46946952
24355218, 47234811
24593514, 47536248
24715298, 47617551
24739328, 47631183
24816898, 47769402
24912736, 48188531
25277078, 48919835
25690968, 49916550
26355886, 50962351
26807144, 51845253
27244654, 52704684
27760406, 53926279
72190, 6493553
6475615, 13176533
6849003, 14155377
7507240, 15520396
8243344, 17096137
9147491, 19204086
10439260, 20897865
10882322, 21786190
11362774, 23484311
12662547, 26708389
14610311, 29798895
15829291, 31239820
16109881, 32229711
16871964, 33457592
17408136, 34885623
18376236, 36405172
